,pdb,poserank,similarity,RMSD,rmsd_weight,similarity_weight,weight,label
1693,3ozs,4,28.143712574850298,2.68,7.0,0.0,0.35,0
1694,3ozs,5,37.72455089820359,4.95,0.0,0.0,0.0,0
1695,3ozs,6,1.197604790419161,10.21,0.0,0.0,0.0,0
1696,3ozs,7,0.59880239520958,11.65,0.0,0.0,0.0,0
1697,3ozs,8,1.796407185628742,11.1,0.0,0.0,0.0,0
1698,3ozs,9,9.580838323353294,7.72,0.0,0.0,0.0,0
1699,3ozs,10,0.0,4.75,0.0,0.0,0.0,0
1700,3ozt,1,79.62962962962963,0.46,10.0,7.0,0.85,1
1701,3ozt,2,50.0,2.43,7.0,0.0,0.35,0
1702,3ozt,3,1.234567901234567,10.95,0.0,0.0,0.0,0
1703,3ozt,4,2.469135802469135,9.88,0.0,0.0,0.0,0
1704,3ozt,5,41.358024691358025,4.98,0.0,0.0,0.0,0
1705,3ozt,6,30.864197530864196,4.88,0.0,0.0,0.0,0
1706,3ozt,7,0.0,10.06,0.0,0.0,0.0,0
1707,3ozt,8,44.44444444444444,5.02,0.0,0.0,0.0,0
1708,3ozt,9,44.44444444444444,5.19,0.0,0.0,0.0,0
1709,3ozt,10,0.0,4.24,0.0,0.0,0.0,0
1710,3p5o,1,80.35714285714286,1.14,10.0,10.0,1.0,1
1711,3p5o,2,80.35714285714286,1.24,10.0,10.0,1.0,1
1712,3p5o,3,8.928571428571429,6.38,0.0,0.0,0.0,0
1713,3p5o,4,5.357142857142857,6.14,0.0,0.0,0.0,0
1714,3p5o,5,3.571428571428571,6.6,0.0,0.0,0.0,0
1715,3p5o,6,3.571428571428571,5.66,0.0,0.0,0.0,0
1716,3p5o,7,12.5,7.28,0.0,0.0,0.0,0
1717,3p5o,8,3.571428571428571,6.07,0.0,0.0,0.0,0
1718,3p5o,9,0.0,6.08,0.0,0.0,0.0,0
1719,3p5o,10,0.0,6.56,0.0,0.0,0.0,0
1720,3prs,1,69.23076923076923,1.97,10.0,0.0,0.5,0
1721,3prs,2,27.692307692307693,2.82,7.0,0.0,0.35,0
1722,3prs,3,71.53846153846153,2.16,7.0,7.0,0.7,1
1723,3prs,4,20.76923076923077,4.52,0.0,0.0,0.0,0
1724,3prs,5,41.53846153846154,4.45,0.0,0.0,0.0,0
1725,3prs,6,19.230769230769234,4.62,0.0,0.0,0.0,0
1726,3prs,7,2.307692307692308,6.33,0.0,0.0,0.0,0
1727,3prs,8,46.15384615384615,3.68,0.0,0.0,0.0,0
1728,3prs,9,4.615384615384616,6.95,0.0,0.0,0.0,0
1729,3prs,10,0.0,7.68,0.0,0.0,0.0,0
1730,3pww,1,70.98765432098766,0.62,10.0,7.0,0.85,1
1731,3pww,2,57.407407407407405,1.53,10.0,0.0,0.5,0
1732,3pww,3,50.0,4.66,0.0,0.0,0.0,0
1733,3pww,4,41.358024691358025,3.22,0.0,0.0,0.0,0
1734,3pww,5,22.22222222222222,5.94,0.0,0.0,0.0,0
1735,3pww,6,46.2962962962963,3.22,0.0,0.0,0.0,0
1736,3pww,7,9.876543209876543,9.9,0.0,0.0,0.0,0
1737,3pww,8,3.086419753086419,9.59,0.0,0.0,0.0,0
1738,3pww,9,6.790123456790123,10.91,0.0,0.0,0.0,0
1739,3pww,10,0.0,10.38,0.0,0.0,0.0,0
1740,3pxf,1,3.333333333333333,8.65,0.0,0.0,0.0,0
1741,3pxf,2,0.0,8.49,0.0,0.0,0.0,0
1742,3pxf,3,0.0,8.17,0.0,0.0,0.0,0
1743,3pxf,4,13.333333333333334,4.64,0.0,0.0,0.0,0
1744,3pxf,5,3.333333333333333,5.84,0.0,0.0,0.0,0
1745,3pxf,6,6.666666666666667,8.39,0.0,0.0,0.0,0
1746,3pxf,7,6.666666666666667,8.14,0.0,0.0,0.0,0
1747,3pxf,8,0.0,8.04,0.0,0.0,0.0,0
1748,3pxf,9,6.666666666666667,8.27,0.0,0.0,0.0,0
1749,3pxf,10,0.0,7.88,0.0,0.0,0.0,0
1750,3pyy,1,92.43027888446214,0.23,10.0,10.0,1.0,1
1751,3pyy,2,77.29083665338645,0.21,10.0,7.0,0.85,1
1752,3pyy,3,15.53784860557769,5.95,0.0,0.0,0.0,0
1753,3pyy,4,7.569721115537849,7.12,0.0,0.0,0.0,0
1754,3pyy,5,5.577689243027888,7.1,0.0,0.0,0.0,0
1755,3pyy,6,0.398406374501992,7.79,0.0,0.0,0.0,0
1756,3pyy,7,8.764940239043826,6.93,0.0,0.0,0.0,0
1757,3pyy,8,4.382470119521913,6.98,0.0,0.0,0.0,0
1758,3pyy,9,3.585657370517928,6.93,0.0,0.0,0.0,0
1759,3pyy,10,0.0,6.81,0.0,0.0,0.0,0
1760,3qgy,1,7.692307692307692,6.21,0.0,0.0,0.0,0
1761,3qgy,2,7.692307692307692,7.31,0.0,0.0,0.0,0
1762,3qgy,3,67.94871794871796,0.82,10.0,0.0,0.5,0
1763,3qgy,4,6.41025641025641,7.72,0.0,0.0,0.0,0
1764,3qgy,5,69.23076923076923,2.42,7.0,0.0,0.35,0
1765,3qgy,6,11.538461538461538,3.34,0.0,0.0,0.0,0
1766,3qgy,7,0.0,7.08,0.0,0.0,0.0,0
1767,3qgy,8,5.128205128205128,7.73,0.0,0.0,0.0,0
1768,3qgy,9,3.846153846153846,8.43,0.0,0.0,0.0,0
1769,3qgy,10,0.0,9.13,0.0,0.0,0.0,0
1770,3qqs,1,20.588235294117645,0.69,10.0,0.0,0.5,0
1771,3qqs,2,84.31372549019608,0.74,10.0,10.0,1.0,1
1772,3qqs,3,28.431372549019606,4.41,0.0,0.0,0.0,0
1773,3qqs,4,11.76470588235294,4.39,0.0,0.0,0.0,0
1774,3qqs,5,11.76470588235294,4.95,0.0,0.0,0.0,0
1775,3qqs,6,7.8431372549019605,4.96,0.0,0.0,0.0,0
1776,3qqs,7,1.9607843137254901,6.94,0.0,0.0,0.0,0
1777,3qqs,8,9.803921568627452,7.01,0.0,0.0,0.0,0
1778,3qqs,9,25.49019607843137,4.9,0.0,0.0,0.0,0
1779,3qqs,10,0.0,5.06,0.0,0.0,0.0,0
1780,3r88,1,85.18518518518519,0.52,10.0,10.0,1.0,1
1781,3r88,2,6.172839506172839,9.07,0.0,0.0,0.0,0
1782,3r88,3,2.469135802469135,8.67,0.0,0.0,0.0,0
1783,3r88,4,39.50617283950617,2.51,7.0,0.0,0.35,0
1784,3r88,5,35.80246913580247,4.21,0.0,0.0,0.0,0
1785,3r88,6,37.03703703703704,2.24,7.0,0.0,0.35,0
1786,3r88,7,16.049382716049383,3.8,0.0,0.0,0.0,0
1787,3r88,8,17.28395061728395,5.59,0.0,0.0,0.0,0
1788,3r88,9,3.7037037037037033,8.5,0.0,0.0,0.0,0
1789,3r88,10,0.0,9.13,0.0,0.0,0.0,0
1790,3rlr,1,95.71428571428572,0.26,10.0,10.0,1.0,1
1791,3rlr,2,25.714285714285708,3.61,0.0,0.0,0.0,0
1792,3rlr,3,28.57142857142857,3.94,0.0,0.0,0.0,0
1793,3rlr,4,10.0,4.47,0.0,0.0,0.0,0
1794,3rlr,5,0.0,6.71,0.0,0.0,0.0,0
1795,3rlr,6,0.0,6.43,0.0,0.0,0.0,0
1796,3rlr,7,8.571428571428571,6.17,0.0,0.0,0.0,0
1797,3rlr,8,0.0,7.68,0.0,0.0,0.0,0
1798,3rlr,9,0.0,5.53,0.0,0.0,0.0,0
1799,3rlr,10,0.0,6.14,0.0,0.0,0.0,0
1800,3rr4,1,81.06060606060606,0.34,10.0,10.0,1.0,1
1801,3rr4,2,16.666666666666664,6.09,0.0,0.0,0.0,0
1802,3rr4,3,21.96969696969697,4.75,0.0,0.0,0.0,0
1803,3rr4,4,16.666666666666664,4.91,0.0,0.0,0.0,0
1804,3rr4,5,3.03030303030303,7.36,0.0,0.0,0.0,0
1805,3rr4,6,40.53030303030303,2.88,7.0,0.0,0.35,0
1806,3rr4,7,26.515151515151516,3.21,0.0,0.0,0.0,0
1807,3rr4,8,17.424242424242426,4.6,0.0,0.0,0.0,0
1808,3rr4,9,4.166666666666666,7.08,0.0,0.0,0.0,0
1809,3rr4,10,0.0,6.77,0.0,0.0,0.0,0
1810,3rsx,1,3.7037037037037033,4.81,0.0,0.0,0.0,0
1811,3rsx,2,2.469135802469135,6.24,0.0,0.0,0.0,0
1812,3rsx,3,83.9506172839506,0.5,10.0,10.0,1.0,1
1813,3rsx,4,58.0246913580247,1.37,10.0,0.0,0.5,0
1814,3rsx,5,67.90123456790124,0.58,10.0,0.0,0.5,0
1815,3rsx,6,0.0,5.3,0.0,0.0,0.0,0
1816,3rsx,7,43.20987654320987,1.39,10.0,0.0,0.5,0
1817,3rsx,8,3.7037037037037033,6.02,0.0,0.0,0.0,0
1818,3rsx,9,0.0,5.11,0.0,0.0,0.0,0
1819,3rsx,10,0.0,3.35,0.0,0.0,0.0,0
1820,3ryj,1,56.41025641025641,1.21,10.0,0.0,0.5,0
1821,3ryj,2,34.61538461538461,1.21,10.0,0.0,0.5,0
1822,3ryj,3,39.743589743589745,3.22,0.0,0.0,0.0,0
1823,3ryj,4,33.33333333333333,3.26,0.0,0.0,0.0,0
1824,3ryj,5,35.8974358974359,1.34,10.0,0.0,0.5,0
1825,3ryj,6,51.28205128205128,1.43,10.0,0.0,0.5,0
1826,3ryj,7,32.05128205128205,1.63,10.0,0.0,0.5,0
1827,3ryj,8,6.41025641025641,7.08,0.0,0.0,0.0,0
1828,3ryj,9,6.41025641025641,7.08,0.0,0.0,0.0,0
1829,3ryj,10,0.0,6.97,0.0,0.0,0.0,0
1830,3syr,1,84.50704225352112,0.29,10.0,10.0,1.0,1
1831,3syr,2,31.690140845070424,2.25,7.0,0.0,0.35,0
1832,3syr,3,0.0,6.64,0.0,0.0,0.0,0
1833,3syr,4,2.112676056338028,6.23,0.0,0.0,0.0,0
1834,3syr,5,2.816901408450704,9.07,0.0,0.0,0.0,0
1835,3syr,6,16.19718309859155,7.52,0.0,0.0,0.0,0
1836,3syr,7,0.0,,,0.0,,0
1837,3syr,8,0.0,,,0.0,,0
1838,3syr,9,0.0,,,0.0,,0
1839,3syr,10,0.0,,,0.0,,0
1840,3tsk,1,58.333333333333336,,,0.0,,0
1841,3tsk,2,6.25,,,0.0,,0
1842,3tsk,3,3.125,,,0.0,,0
1843,3tsk,4,41.66666666666667,,,0.0,,0
1844,3tsk,5,63.541666666666664,,,0.0,,0
1845,3tsk,6,16.666666666666664,,,0.0,,0
1846,3tsk,7,14.583333333333334,,,0.0,,0
1847,3tsk,8,39.58333333333333,,,0.0,,0
1848,3tsk,9,21.875,,,0.0,,0
1849,3tsk,10,0.0,,,0.0,,0
1850,3twp,1,3.7037037037037033,3.87,0.0,0.0,0.0,0
1851,3twp,2,25.925925925925924,3.02,0.0,0.0,0.0,0
1852,3twp,3,7.407407407407406,6.58,0.0,0.0,0.0,0
1853,3twp,4,40.74074074074074,2.27,7.0,0.0,0.35,0
1854,3twp,5,25.925925925925924,2.62,7.0,0.0,0.35,0
1855,3twp,6,3.7037037037037033,5.58,0.0,0.0,0.0,0
1856,3twp,7,0.0,6.28,0.0,0.0,0.0,0
1857,3twp,8,11.11111111111111,5.67,0.0,0.0,0.0,0
1858,3twp,9,44.44444444444444,2.26,7.0,0.0,0.35,0
1859,3twp,10,0.0,8.31,0.0,0.0,0.0,0
1860,3u5j,1,82.6086956521739,0.22,10.0,10.0,1.0,1
1861,3u5j,2,39.130434782608695,1.49,10.0,0.0,0.5,0
1862,3u5j,3,13.043478260869565,4.94,0.0,0.0,0.0,0
1863,3u5j,4,10.869565217391305,4.83,0.0,0.0,0.0,0
1864,3u5j,5,2.17391304347826,6.04,0.0,0.0,0.0,0
1865,3u5j,6,6.521739130434782,6.09,0.0,0.0,0.0,0
1866,3u5j,7,13.043478260869565,5.57,0.0,0.0,0.0,0
1867,3u5j,8,0.0,4.89,0.0,0.0,0.0,0
1868,3u5j,9,13.043478260869565,6.0,0.0,0.0,0.0,0
1869,3u5j,10,0.0,6.0,0.0,0.0,0.0,0
1870,3u8k,1,71.09826589595376,0.99,10.0,7.0,0.85,1
1871,3u8k,2,61.849710982658955,2.77,7.0,0.0,0.35,0
1872,3u8k,3,9.248554913294797,5.19,0.0,0.0,0.0,0
1873,3u8k,4,10.982658959537572,7.54,0.0,0.0,0.0,0
1874,3u8k,5,9.826589595375722,8.73,0.0,0.0,0.0,0
1875,3u8k,6,9.826589595375722,7.79,0.0,0.0,0.0,0
1876,3u8k,7,9.248554913294797,6.03,0.0,0.0,0.0,0
1877,3u8k,8,1.1560693641618491,8.19,0.0,0.0,0.0,0
1878,3u8k,9,1.734104046242774,8.71,0.0,0.0,0.0,0
1879,3u8k,10,0.0,8.75,0.0,0.0,0.0,0
1880,3u8n,1,81.81818181818183,0.43,10.0,10.0,1.0,1
1881,3u8n,2,63.63636363636363,3.22,0.0,0.0,0.0,0
1882,3u8n,3,6.363636363636363,9.48,0.0,0.0,0.0,0
1883,3u8n,4,6.363636363636363,8.85,0.0,0.0,0.0,0
1884,3u8n,5,8.181818181818182,9.39,0.0,0.0,0.0,0
1885,3u8n,6,0.0,,,0.0,,0
1886,3u8n,7,0.0,,,0.0,,0
1887,3u8n,8,0.0,,,0.0,,0
1888,3u8n,9,0.0,,,0.0,,0
1889,3u8n,10,0.0,,,0.0,,0
1890,3u9q,1,50.0,1.04,10.0,0.0,0.5,0
1891,3u9q,2,4.761904761904762,7.29,0.0,0.0,0.0,0
1892,3u9q,3,35.714285714285715,0.99,10.0,0.0,0.5,0
1893,3u9q,4,30.952380952380953,2.17,7.0,0.0,0.35,0
1894,3u9q,5,14.285714285714285,5.65,0.0,0.0,0.0,0
1895,3u9q,6,35.714285714285715,2.04,7.0,0.0,0.35,0
1896,3u9q,7,28.57142857142857,2.32,7.0,0.0,0.35,0
1897,3u9q,8,21.428571428571427,1.8,10.0,0.0,0.5,0
1898,3u9q,9,30.952380952380953,3.95,0.0,0.0,0.0,0
1899,3u9q,10,0.0,3.45,0.0,0.0,0.0,0
1900,3udh,1,92.20779220779221,0.2,10.0,10.0,1.0,1
1901,3udh,2,2.597402597402597,4.69,0.0,0.0,0.0,0
1902,3udh,3,6.4935064935064934,4.25,0.0,0.0,0.0,0
1903,3udh,4,19.480519480519483,3.86,0.0,0.0,0.0,0
1904,3udh,5,0.0,4.74,0.0,0.0,0.0,0
1905,3udh,6,18.181818181818183,2.1,7.0,0.0,0.35,0
1906,3udh,7,23.376623376623375,4.47,0.0,0.0,0.0,0
1907,3udh,8,11.688311688311687,3.56,0.0,0.0,0.0,0
1908,3udh,9,6.4935064935064934,3.2,0.0,0.0,0.0,0
1909,3udh,10,0.0,5.23,0.0,0.0,0.0,0
1910,3ueu,1,29.166666666666668,4.37,0.0,0.0,0.0,0
1911,3ueu,2,20.833333333333336,4.39,0.0,0.0,0.0,0
1912,3ueu,3,45.83333333333333,4.69,0.0,0.0,0.0,0
1913,3ueu,4,12.5,8.8,0.0,0.0,0.0,0
1914,3ueu,5,41.66666666666667,2.59,7.0,0.0,0.35,0
1915,3ueu,6,8.333333333333332,8.78,0.0,0.0,0.0,0
1916,3ueu,7,8.333333333333332,8.97,0.0,0.0,0.0,0
1917,3ueu,8,54.166666666666664,1.76,10.0,0.0,0.5,0
1918,3ueu,9,25.0,2.19,7.0,0.0,0.35,0
1919,3ueu,10,0.0,8.73,0.0,0.0,0.0,0
1920,3uev,1,62.7906976744186,1.7,10.0,0.0,0.5,0
1921,3uev,2,48.837209302325576,2.19,7.0,0.0,0.35,0
1922,3uev,3,53.48837209302325,1.75,10.0,0.0,0.5,0
1923,3uev,4,0.0,10.16,0.0,0.0,0.0,0
1924,3uev,5,16.27906976744186,2.78,7.0,0.0,0.35,0
1925,3uev,6,23.25581395348837,3.24,0.0,0.0,0.0,0
1926,3uev,7,25.581395348837212,3.13,0.0,0.0,0.0,0
1927,3uev,8,4.651162790697675,9.77,0.0,0.0,0.0,0
1928,3uev,9,13.953488372093023,3.54,0.0,0.0,0.0,0
1929,3uev,10,0.0,9.62,0.0,0.0,0.0,0
1930,3uew,1,25.0,4.29,0.0,0.0,0.0,0
1931,3uew,2,19.444444444444446,2.48,7.0,0.0,0.35,0
1932,3uew,3,30.555555555555557,3.13,0.0,0.0,0.0,0
1933,3uew,4,2.777777777777777,11.41,0.0,0.0,0.0,0
1934,3uew,5,8.333333333333332,11.01,0.0,0.0,0.0,0
1935,3uew,6,33.33333333333333,2.05,7.0,0.0,0.35,0
1936,3uew,7,25.0,2.74,7.0,0.0,0.35,0
1937,3uew,8,41.66666666666667,1.72,10.0,0.0,0.5,0
1938,3uew,9,8.333333333333332,5.33,0.0,0.0,0.0,0
1939,3uew,10,0.0,3.08,0.0,0.0,0.0,0
1940,3uex,1,13.88888888888889,4.28,0.0,0.0,0.0,0
1941,3uex,2,22.22222222222222,4.13,0.0,0.0,0.0,0
1942,3uex,3,30.555555555555557,4.63,0.0,0.0,0.0,0
1943,3uex,4,22.22222222222222,3.2,0.0,0.0,0.0,0
1944,3uex,5,27.77777777777778,4.0,0.0,0.0,0.0,0
1945,3uex,6,2.777777777777777,10.81,0.0,0.0,0.0,0
1946,3uex,7,0.0,11.45,0.0,0.0,0.0,0
1947,3uex,8,0.0,10.96,0.0,0.0,0.0,0
1948,3uex,9,0.0,11.42,0.0,0.0,0.0,0
1949,3uex,10,0.0,11.18,0.0,0.0,0.0,0
1950,3ui7,1,85.91549295774648,0.46,10.0,10.0,1.0,1
1951,3ui7,2,12.676056338028168,3.79,0.0,0.0,0.0,0
1952,3ui7,3,1.408450704225352,4.9,0.0,0.0,0.0,0
1953,3ui7,4,7.042253521126761,5.5,0.0,0.0,0.0,0
1954,3ui7,5,1.408450704225352,8.38,0.0,0.0,0.0,0
1955,3ui7,6,5.633802816901409,4.99,0.0,0.0,0.0,0
1956,3ui7,7,25.352112676056336,2.44,7.0,0.0,0.35,0
1957,3ui7,8,11.267605633802818,5.32,0.0,0.0,0.0,0
1958,3ui7,9,0.0,8.41,0.0,0.0,0.0,0
1959,3ui7,10,0.0,5.95,0.0,0.0,0.0,0
1960,3uo4,1,4.25531914893617,8.68,0.0,0.0,0.0,0
1961,3uo4,2,4.25531914893617,8.72,0.0,0.0,0.0,0
1962,3uo4,3,47.87234042553192,2.02,7.0,0.0,0.35,0
1963,3uo4,4,54.25531914893617,3.05,0.0,0.0,0.0,0
1964,3uo4,5,64.8936170212766,0.67,10.0,0.0,0.5,0
1965,3uo4,6,1.063829787234042,8.1,0.0,0.0,0.0,0
1966,3uo4,7,8.51063829787234,8.18,0.0,0.0,0.0,0
1967,3uo4,8,1.063829787234042,5.84,0.0,0.0,0.0,0
1968,3uo4,9,4.25531914893617,8.35,0.0,0.0,0.0,0
1969,3uo4,10,0.0,6.2,0.0,0.0,0.0,0
1970,3up2,1,69.47368421052632,2.63,7.0,0.0,0.35,0
1971,3up2,2,68.42105263157895,2.58,7.0,0.0,0.35,0
1972,3up2,3,66.3157894736842,2.35,7.0,0.0,0.35,0
1973,3up2,4,68.42105263157895,0.86,10.0,0.0,0.5,0
1974,3up2,5,2.105263157894736,7.77,0.0,0.0,0.0,0
1975,3up2,6,1.052631578947368,8.35,0.0,0.0,0.0,0
1976,3up2,7,9.473684210526317,8.37,0.0,0.0,0.0,0
1977,3up2,8,6.315789473684211,5.68,0.0,0.0,0.0,0
1978,3up2,9,3.157894736842105,5.8,0.0,0.0,0.0,0
1979,3up2,10,0.0,6.42,0.0,0.0,0.0,0
1980,3utu,1,54.67289719626168,1.06,10.0,0.0,0.5,0
1981,3utu,2,69.1588785046729,4.34,0.0,0.0,0.0,0
1982,3utu,3,66.35514018691589,5.38,0.0,0.0,0.0,0
1983,3utu,4,76.16822429906543,2.65,7.0,7.0,0.7,1
1984,3utu,5,57.009345794392516,4.22,0.0,0.0,0.0,0
1985,3utu,6,53.73831775700935,1.5,10.0,0.0,0.5,0
1986,3utu,7,55.140186915887845,2.92,7.0,0.0,0.35,0
1987,3utu,8,50.93457943925234,2.97,7.0,0.0,0.35,0
1988,3utu,9,52.80373831775701,2.61,7.0,0.0,0.35,0
1989,3utu,10,0.0,3.71,0.0,0.0,0.0,0
1990,3uuo,1,73.33333333333333,0.52,10.0,7.0,0.85,1
1991,3uuo,2,6.666666666666667,3.74,0.0,0.0,0.0,0
1992,3uuo,3,0.0,6.16,0.0,0.0,0.0,0
1993,3uuo,4,0.0,8.35,0.0,0.0,0.0,0
1994,3uuo,5,0.0,8.77,0.0,0.0,0.0,0
1995,3uuo,6,24.444444444444443,5.79,0.0,0.0,0.0,0
1996,3uuo,7,0.0,6.49,0.0,0.0,0.0,0
1997,3uuo,8,15.555555555555555,4.97,0.0,0.0,0.0,0
1998,3uuo,9,0.0,7.83,0.0,0.0,0.0,0
1999,3uuo,10,0.0,8.58,0.0,0.0,0.0,0
2000,3wtj,1,49.29577464788733,,,0.0,,0
2001,3wtj,2,87.32394366197182,,,10.0,,0
2002,3wtj,3,5.633802816901409,,,0.0,,0
2003,3wtj,4,7.042253521126761,,,0.0,,0
2004,3wtj,5,7.042253521126761,,,0.0,,0
2005,3wtj,6,14.084507042253522,,,0.0,,0
2006,3wtj,7,12.676056338028168,,,0.0,,0
2007,3wtj,8,30.985915492957744,2.67,7.0,0.0,0.35,0
2008,3wtj,9,4.225352112676056,,,0.0,,0
2009,3wtj,10,0.0,,,0.0,,0
2010,3wz8,1,68.62745098039215,1.88,10.0,0.0,0.5,0
2011,3wz8,2,65.68627450980392,0.56,10.0,0.0,0.5,0
2012,3wz8,3,7.8431372549019605,8.6,0.0,0.0,0.0,0
2013,3wz8,4,4.901960784313726,5.91,0.0,0.0,0.0,0
2014,3wz8,5,2.941176470588235,6.81,0.0,0.0,0.0,0
2015,3wz8,6,5.88235294117647,6.03,0.0,0.0,0.0,0
2016,3wz8,7,11.76470588235294,7.8,0.0,0.0,0.0,0
2017,3wz8,8,3.9215686274509802,8.67,0.0,0.0,0.0,0
2018,3wz8,9,8.823529411764707,6.76,0.0,0.0,0.0,0
2019,3wz8,10,0.0,8.73,0.0,0.0,0.0,0
2020,3zdg,1,69.49152542372882,0.54,10.0,0.0,0.5,0
2021,3zdg,2,59.32203389830508,1.41,10.0,0.0,0.5,0
2022,3zdg,3,27.11864406779661,2.38,7.0,0.0,0.35,0
2023,3zdg,4,16.94915254237288,2.74,7.0,0.0,0.35,0
2024,3zdg,5,20.33898305084746,2.58,7.0,0.0,0.35,0
2025,3zdg,6,22.033898305084744,4.99,0.0,0.0,0.0,0
2026,3zdg,7,11.864406779661017,5.22,0.0,0.0,0.0,0
2027,3zdg,8,6.779661016949152,5.55,0.0,0.0,0.0,0
2028,3zdg,9,10.16949152542373,5.33,0.0,0.0,0.0,0
2029,3zdg,10,0.0,2.3,7.0,0.0,0.35,0
2030,3zso,1,74.81481481481481,0.72,10.0,7.0,0.85,1
2031,3zso,2,20.74074074074074,5.5,0.0,0.0,0.0,0
2032,3zso,3,38.51851851851852,2.68,7.0,0.0,0.35,0
2033,3zso,4,57.77777777777777,3.2,0.0,0.0,0.0,0
2034,3zso,5,40.0,2.25,7.0,0.0,0.35,0
2035,3zso,6,0.0,7.99,0.0,0.0,0.0,0
2036,3zso,7,20.0,6.09,0.0,0.0,0.0,0
2037,3zso,8,31.851851851851855,4.76,0.0,0.0,0.0,0
2038,3zso,9,44.44444444444444,2.95,7.0,0.0,0.35,0
2039,3zso,10,0.0,4.78,0.0,0.0,0.0,0
2040,3zsx,1,27.027027027027028,5.41,0.0,0.0,0.0,0
2041,3zsx,2,45.04504504504504,4.62,0.0,0.0,0.0,0
2042,3zsx,3,50.45045045045045,2.08,7.0,0.0,0.35,0
2043,3zsx,4,43.24324324324324,4.72,0.0,0.0,0.0,0
2044,3zsx,5,42.34234234234234,3.66,0.0,0.0,0.0,0
2045,3zsx,6,37.83783783783784,4.69,0.0,0.0,0.0,0
2046,3zsx,7,50.45045045045045,4.6,0.0,0.0,0.0,0
2047,3zsx,8,45.04504504504504,4.33,0.0,0.0,0.0,0
2048,3zsx,9,69.36936936936937,0.98,10.0,0.0,0.5,0
2049,3zsx,10,0.0,4.22,0.0,0.0,0.0,0
2050,3zt2,1,71.27659574468085,0.53,10.0,7.0,0.85,1
2051,3zt2,2,22.340425531914892,4.42,0.0,0.0,0.0,0
2052,3zt2,3,28.723404255319153,3.9,0.0,0.0,0.0,0
2053,3zt2,4,13.829787234042554,4.79,0.0,0.0,0.0,0
2054,3zt2,5,11.702127659574469,4.38,0.0,0.0,0.0,0
2055,3zt2,6,1.063829787234042,6.73,0.0,0.0,0.0,0
2056,3zt2,7,6.382978723404255,4.11,0.0,0.0,0.0,0
2057,3zt2,8,7.446808510638298,5.49,0.0,0.0,0.0,0
2058,3zt2,9,34.04255319148936,4.97,0.0,0.0,0.0,0
2059,3zt2,10,0.0,4.42,0.0,0.0,0.0,0
2060,4abg,1,63.38028169014085,0.56,10.0,0.0,0.5,0
2061,4abg,2,81.69014084507043,0.99,10.0,10.0,1.0,1
2062,4abg,3,14.084507042253522,3.82,0.0,0.0,0.0,0
2063,4abg,4,2.816901408450704,5.88,0.0,0.0,0.0,0
2064,4abg,5,5.633802816901409,5.8,0.0,0.0,0.0,0
2065,4abg,6,43.66197183098591,1.18,10.0,0.0,0.5,0
2066,4abg,7,11.267605633802818,2.91,7.0,0.0,0.35,0
2067,4abg,8,7.042253521126761,3.95,0.0,0.0,0.0,0
2068,4abg,9,1.408450704225352,7.48,0.0,0.0,0.0,0
2069,4abg,10,0.0,5.67,0.0,0.0,0.0,0
2070,4agn,1,59.45945945945946,4.49,0.0,0.0,0.0,0
2071,4agn,2,66.21621621621621,1.24,10.0,0.0,0.5,0
2072,4agn,3,60.810810810810814,5.18,0.0,0.0,0.0,0
2073,4agn,4,64.86486486486487,2.04,7.0,0.0,0.35,0
2074,4agn,5,43.24324324324324,2.18,7.0,0.0,0.35,0
2075,4agn,6,59.45945945945946,5.28,0.0,0.0,0.0,0
2076,4agn,7,1.351351351351351,8.16,0.0,0.0,0.0,0
2077,4agn,8,16.216216216216218,3.28,0.0,0.0,0.0,0
2078,4agn,9,5.405405405405405,4.29,0.0,0.0,0.0,0
2079,4agn,10,0.0,5.92,0.0,0.0,0.0,0
2080,4agp,1,57.74647887323944,4.09,0.0,0.0,0.0,0
2081,4agp,2,61.97183098591549,2.66,7.0,0.0,0.35,0
2082,4agp,3,56.33802816901409,4.56,0.0,0.0,0.0,0
2083,4agp,4,60.56338028169014,1.53,10.0,0.0,0.5,0
2084,4agp,5,53.52112676056338,4.41,0.0,0.0,0.0,0
2085,4agp,6,22.535211267605636,2.97,7.0,0.0,0.35,0
2086,4agp,7,56.33802816901409,2.24,7.0,0.0,0.35,0
2087,4agp,8,14.084507042253522,3.56,0.0,0.0,0.0,0
2088,4agp,9,0.0,6.47,0.0,0.0,0.0,0
2089,4agp,10,0.0,6.37,0.0,0.0,0.0,0
2090,4agq,1,50.70422535211267,4.42,0.0,0.0,0.0,0
2091,4agq,2,47.88732394366197,4.37,0.0,0.0,0.0,0
2092,4agq,3,52.112676056338024,4.12,0.0,0.0,0.0,0
2093,4agq,4,63.38028169014085,1.97,10.0,0.0,0.5,0
2094,4agq,5,67.6056338028169,1.24,10.0,0.0,0.5,0
2095,4agq,6,56.33802816901409,2.35,7.0,0.0,0.35,0
2096,4agq,7,18.30985915492958,2.93,7.0,0.0,0.35,0
2097,4agq,8,8.450704225352112,3.53,0.0,0.0,0.0,0
2098,4agq,9,0.0,6.6,0.0,0.0,0.0,0
2099,4agq,10,0.0,6.25,0.0,0.0,0.0,0
2100,4bkt,1,89.375,0.52,10.0,10.0,1.0,1
2101,4bkt,2,62.5,3.21,0.0,0.0,0.0,0
